Cats Hiden in Jingle Jam,,,
,,,
,작성 일자,2024-10-10,
,작성자,문채은,
,,,
NO,분류,테스트 케이스,
1,실행,타이틀화면이 나타나는가?,
72,,33번 고양이 클릭 시 파란 색으로 채색되는가?,
73,,33번 고양이 클릭 시 [33번 고양이 발견] 스팀 도전과제를 획득하는가?,
74,,34번 고양이 클릭 시 파란 색으로 채색되는가?,
75,,34번 고양이 클릭 시 [34번 고양이 발견] 스팀 도전과제를 획득하는가?,
76,,35번 고양이 클릭 시 파란 색으로 채색되는가?,
77,,35번 고양이 클릭 시 [35번 고양이 발견] 스팀 도전과제를 획득하는가?,
78,,36번 고양이 클릭 시 파란 색으로 채색되는가?,
79,,36번 고양이 클릭 시 [36번 고양이 발견] 스팀 도전과제를 획득하는가?,
80,,37번 고양이 클릭 시 파란 색으로 채색되는가?,
81,,37번 고양이 클릭 시 [37번 고양이 발견] 스팀 도전과제를 획득하는가?,
82,,38번 고양이 클릭 시 파란 색으로 채색되는가?,
83,,38번 고양이 클릭 시 [38번 고양이 발견] 스팀 도전과제를 획득하는가?,
84,,39번 고양이 클릭 시 파란 색으로 채색되는가?,
85,,39번 고양이 클릭 시 [39번 고양이 발견] 스팀 도전과제를 획득하는가?,
86,,40번 고양이 클릭 시 파란 색으로 채색되는가?,
87,,40번 고양이 클릭 시 [40번 고양이 발견] 스팀 도전과제를 획득하는가?,
88,,41번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
89,,41번 고양이 클릭했을 시 [41번 고양이 발견] 스팀 도전과제를 획득하는가?,
90,,42번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
91,,42번 고양이 클릭 시 [42번 고양이 발견] 스팀 도전과제를 획득하는가?,
92,,43번 고양이 클릭 시 파란 색으로 채색되는가?,
93,,43번 고양이 클릭 시 [43번 고양이 발견] 스팀 도전과제를 획득하는가?,
94,,44번 고양이 클릭 시 파란 색으로 채색되는가?,
95,,44번 고양이 클릭 시 [44번 고양이 발견] 스팀 도전과제를 획득하는가?,
96,,45번 고양이 클릭 시 파란 색으로 채색되는가?,
97,,45번 고양이 클릭 시 [45번 고양이 발견] 스팀 도전과제를 획득하는가?,
98,,46번 고양이 클릭 시 파란 색으로 채색되는가?,
99,,46번 고양이 클릭 시 [46번 고양이 발견] 스팀 도전과제를 획득하는가?,
100,,47번 고양이 클릭 시 파란 색으로 채색되는가?,
101,,47번 고양이 클릭 시 [47번 고양이 발견] 스팀 도전과제를 획득하는가?,
102,,48번 고양이 클릭 시 파란 색으로 채색되는가?,
103,,48번 고양이 클릭 시 [48번 고양이 발견] 스팀 도전과제를 획득하는가?,
104,,49번 고양이 클릭 시 파란 색으로 채색되는가?,
105,,49번 고양이 클릭 시 [49번 고양이 발견] 스팀 도전과제를 획득하는가?,
106,,50번 고양이 클릭 시 파란 색으로 채색되는가?,
107,,50번 고양이 클릭 시 [50번 고양이 발견] 스팀 도전과제를 획득하는가?,
108,,51번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
109,,51번 고양이 클릭했을 시 [51번 고양이 발견] 스팀 도전과제를 획득하는가?,
110,,52번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
111,,52번 고양이 클릭 시 [52번 고양이 발견] 스팀 도전과제를 획득하는가?,
112,,53번 고양이 클릭 시 파란 색으로 채색되는가?,
113,,53번 고양이 클릭 시 [53번 고양이 발견] 스팀 도전과제를 획득하는가?,
114,,54번 고양이 클릭 시 파란 색으로 채색되는가?,
115,,54번 고양이 클릭 시 [54번 고양이 발견] 스팀 도전과제를 획득하는가?,
116,,55번 고양이 클릭 시 파란 색으로 채색되는가?,
117,,55번 고양이 클릭 시 [55번 고양이 발견] 스팀 도전과제를 획득하는가?,
118,,56번 고양이 클릭 시 파란 색으로 채색되는가?,
119,,56번 고양이 클릭 시 [56번 고양이 발견] 스팀 도전과제를 획득하는가?,
120,,57번 고양이 클릭 시 파란 색으로 채색되는가?,
121,,57번 고양이 클릭 시 [57번 고양이 발견] 스팀 도전과제를 획득하는가?,
122,,58번 고양이 클릭 시 파란 색으로 채색되는가?,
123,,58번 고양이 클릭 시 [58번 고양이 발견] 스팀 도전과제를 획득하는가?,
124,,59번 고양이 클릭 시 파란 색으로 채색되는가?,
125,,59번 고양이 클릭 시 [59번 고양이 발견] 스팀 도전과제를 획득하는가?,
126,,60번 고양이 클릭 시 파란 색으로 채색되는가?,
127,,60번 고양이 클릭 시 [50번 고양이 발견] 스팀 도전과제를 획득하는가?,
128,,61번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
129,,61번 고양이 클릭했을 시 [61번 고양이 발견] 스팀 도전과제를 획득하는가?,
130,,62번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
131,,62번 고양이 클릭 시 [62번 고양이 발견] 스팀 도전과제를 획득하는가?,
132,,63번 고양이 클릭 시 파란 색으로 채색되는가?,
133,,63번 고양이 클릭 시 [63번 고양이 발견] 스팀 도전과제를 획득하는가?,
134,,64번 고양이 클릭 시 파란 색으로 채색되는가?,
135,,64번 고양이 클릭 시 [64번 고양이 발견] 스팀 도전과제를 획득하는가?,
136,,65번 고양이 클릭 시 파란 색으로 채색되는가?,
137,,65번 고양이 클릭 시 [65번 고양이 발견] 스팀 도전과제를 획득하는가?,
138,,66번 고양이 클릭 시 파란 색으로 채색되는가?,
139,,66번 고양이 클릭 시 [66번 고양이 발견] 스팀 도전과제를 획득하는가?,
140,,67번 고양이 클릭 시 파란 색으로 채색되는가?,
141,,67번 고양이 클릭 시 [67번 고양이 발견] 스팀 도전과제를 획득하는가?,
142,,68번 고양이 클릭 시 파란 색으로 채색되는가?,
143,,68번 고양이 클릭 시 [68번 고양이 발견] 스팀 도전과제를 획득하는가?,
144,,69번 고양이 클릭 시 파란 색으로 채색되는가?,
145,,69번 고양이 클릭 시 [69번 고양이 발견] 스팀 도전과제를 획득하는가?,
146,,70번 고양이 클릭 시 파란 색으로 채색되는가?,
147,,70번 고양이 클릭 시 [70번 고양이 발견] 스팀 도전과제를 획득하는가?,
148,,71번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
149,,71번 고양이 클릭했을 시 [71번 고양이 발견] 스팀 도전과제를 획득하는가?,
150,,72번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
151,,72번 고양이 클릭 시 [72번 고양이 발견] 스팀 도전과제를 획득하는가?,
152,,73번 고양이 클릭 시 파란 색으로 채색되는가?,
153,,73번 고양이 클릭 시 [73번 고양이 발견] 스팀 도전과제를 획득하는가?,
154,,74번 고양이 클릭 시 파란 색으로 채색되는가?,
155,,74번 고양이 클릭 시 [74번 고양이 발견] 스팀 도전과제를 획득하는가?,
156,,75번 고양이 클릭 시 파란 색으로 채색되는가?,
157,,75번 고양이 클릭 시 [75번 고양이 발견] 스팀 도전과제를 획득하는가?,
158,,76번 고양이 클릭 시 파란 색으로 채색되는가?,
159,,76번 고양이 클릭 시 [76번 고양이 발견] 스팀 도전과제를 획득하는가?,
160,,77번 고양이 클릭 시 파란 색으로 채색되는가?,
161,,77번 고양이 클릭 시 [77번 고양이 발견] 스팀 도전과제를 획득하는가?,
162,,78번 고양이 클릭 시 파란 색으로 채색되는가?,
163,,78번 고양이 클릭 시 [78번 고양이 발견] 스팀 도전과제를 획득하는가?,
164,,79번 고양이 클릭 시 파란 색으로 채색되는가?,
165,,79번 고양이 클릭 시 [79번 고양이 발견] 스팀 도전과제를 획득하는가?,
166,,80번 고양이 클릭 시 파란 색으로 채색되는가?,
167,,80번 고양이 클릭 시 [80번 고양이 발견] 스팀 도전과제를 획득하는가?,
168,,81번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
169,,81번 고양이 클릭했을 시 [81번 고양이 발견] 스팀 도전과제를 획득하는가?,
170,,82번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
171,,82번 고양이 클릭 시 [82번 고양이 발견] 스팀 도전과제를 획득하는가?,
172,,83번 고양이 클릭 시 파란 색으로 채색되는가?,
173,,83번 고양이 클릭 시 [83번 고양이 발견] 스팀 도전과제를 획득하는가?,
174,,84번 고양이 클릭 시 파란 색으로 채색되는가?,
175,,84번 고양이 클릭 시 [84번 고양이 발견] 스팀 도전과제를 획득하는가?,
176,,85번 고양이 클릭 시 파란 색으로 채색되는가?,
177,,85번 고양이 클릭 시 [85번 고양이 발견] 스팀 도전과제를 획득하는가?,
178,,86번 고양이 클릭 시 파란 색으로 채색되는가?,
179,,86번 고양이 클릭 시 [86번 고양이 발견] 스팀 도전과제를 획득하는가?,
180,,87번 고양이 클릭 시 파란 색으로 채색되는가?,
181,,87번 고양이 클릭 시 [87번 고양이 발견] 스팀 도전과제를 획득하는가?,
182,,88번 고양이 클릭 시 파란 색으로 채색되는가?,
183,,88번 고양이 클릭 시 [88번 고양이 발견] 스팀 도전과제를 획득하는가?,
184,,89번 고양이 클릭 시 파란 색으로 채색되는가?,
185,,89번 고양이 클릭 시 [89번 고양이 발견] 스팀 도전과제를 획득하는가?,
186,,90번 고양이 클릭 시 파란 색으로 채색되는가?,
187,,90번 고양이 클릭 시 [80번 고양이 발견] 스팀 도전과제를 획득하는가?,
188,,91번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
189,,91번 고양이 클릭했을 시 [91번 고양이 발견] 스팀 도전과제를 획득하는가?,
190,,92번 고양이를 클릭했을 시 파란 색으로 채색되는가?,
191,,92번 고양이 클릭 시 [92번 고양이 발견] 스팀 도전과제를 획득하는가?,
192,,93번 고양이 클릭 시 파란 색으로 채색되는가?,
193,,93번 고양이 클릭 시 [93번 고양이 발견] 스팀 도전과제를 획득하는가?,
194,,94번 고양이 클릭 시 파란 색으로 채색되는가?,
195,,94번 고양이 클릭 시 [94번 고양이 발견] 스팀 도전과제를 획득하는가?,
196,,95번 고양이 클릭 시 파란 색으로 채색되는가?,
197,,95번 고양이 클릭 시 [95번 고양이 발견] 스팀 도전과제를 획득하는가?,
198,,96번 고양이 클릭 시 파란 색으로 채색되는가?,
199,,96번 고양이 클릭 시 [96번 고양이 발견] 스팀 도전과제를 획득하는가?,
200,,97번 고양이 클릭 시 파란 색으로 채색되는가?,
201,,97번 고양이 클릭 시 [97번 고양이 발견] 스팀 도전과제를 획득하는가?,
202,,98번 고양이 클릭 시 파란 색으로 채색되는가?,
203,,98번 고양이 클릭 시 [98번 고양이 발견] 스팀 도전과제를 획득하는가?,
204,,99번 고양이 클릭 시 파란 색으로 채색되는가?,
205,,99번 고양이 클릭 시 [99번 고양이 발견] 스팀 도전과제를 획득하는가?,
206,,100번 고양이 클릭 시 파란 색으로 채색되는가?,
207,,100번 고양이 클릭 시 [100번 고양이 발견] 스팀 도전과제를 획득하는가?,
208,,우측 하단의 큰 눈사람 클릭 시 손을 흔드는 애니메이션이 재생되는가?,
209,,손을 흔드는 애니메이션이 재생 후 종료되는가?,
210,,선물상자 이미지 클릭시 빨간 색으로 채색되는가?,
211,,채색된 선물상자 이미지가 10초 후 다시 흰 색으로 채색되는가?,
212,,카드 간판 클릭 시 카드 모양이 하트로 바뀌는가?,
213,,카드 모양이 하트인 상태에서 클릭 시 다이아 9로 바뀌는가?,
214,,우측 중앙 눈사람 클릭 시 눈사람의 표정이 무표정으로 번하는가?,
215,,우측 중앙 눈사람이 무표정인 상태에서 클릭 시 웃는 표정으로 번하는가?,
216,,중앙의 작은 눈사람 클릭 시 보고있는 방향의 반대 방향으로 전환되는가?,
217,,우측 하단의 문 클릭 시 문이 열리는가?,
218,,문이 열렸을 시 곰 캐릭터가 나타나는가?,
219,,문이 열린 상태에서 클릭 시 문이 닫히는가?,
220,클리어,고양이를 100개  찾았을 시 불빛이 켜지는 애니메이션이 재생되는가?,
221,,고양이를 100개 찾았을 시 폭죽이 날라가는 애니메이션이 재생되는가?,
222,,좌측 상단의 뒤로가기 버튼 클릭 시 타이틀 화면으로 이동하는가?,
223,,클리어 후 타이틀 화면으로 이동 시 타이머 모드 잠금이 해제되는가?,
